language,marital_status,gender,urban_rural,region,age,education_level,social_class,country_name,Q106,Q107,Q108,Q109,Q110,Q111,Q151,Q152,Q154,Q158,Q159,Q160,Q163,Q164,Q177,Q178,Q18,Q180,Q181,Q182,Q183,Q184,Q185,Q187,Q189,Q19,Q2,Q20,Q21,Q22,Q23,Q235,Q236,Q237,Q238,Q24,Q241,Q242,Q243,Q244,Q245,Q246,Q249,Q25,Q250,Q251,Q253,Q254,Q26,Q27,Q29,Q3,Q30,Q31,Q32,Q33,Q34,Q4,Q43,Q44,Q45,Q5,Q58,Q59,Q6,Q60,Q61,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q77,Q79,Q80,Q81,Q83
Arabic,Married,Male,Urban,IQ-BA Al Basrah,25-34,Lower,Working class,iraq,7,4,1,4,7,ويجب أن يكون النمو الاقتصادي وخلق فرص العمل على رأس الأولويات، حتى لو عانت البيئة إلى حد ما.,نعم,مستوى مرتفع من النمو الاقتصادي,مكافحة ارتفاع الأسعار,6,7,3,6,9,مبرر دائما,مبرر دائما,ليس مهماً,غير مبرر أبدًا,غير مبرر أبدًا,1,1,1,3,1,1,ليس مهماً,مهم جدا,ليس مهماً,ليس مهماً,ليس مهماً,ليس مهماً,سيئة إلى حد ما,سيء للغاية,سيئة إلى حد ما,سيئة إلى حد ما,ليس مهماً,8,3,9,2,1,10,6,ليس مهماً,7,3,ليس هناك الكثير من الاحترام,فخور جدًا,ليس مهماً,أوافق بشدة,يوافق,مهم إلى حد ما,أوافق بشدة,يوافق,يوافق,يوافق,أوافق بشدة,ليس مهمًا جدًا,شيء سيء,شيء سيء,لا مانع,مهم جدا,ثق تماما,ثق إلى حد ما,مهم جدا,ثق إلى حد ما,لا تثق كثيرا,لا تثق كثيرا,لا تثق كثيرا,ليس كثيرا,كثير جدا,لا شيء على الإطلاق,ليس كثيرا,لا شيء على الإطلاق,ليس كثيرا,لا شيء على الإطلاق,ليس كثيرا,لا شيء على الإطلاق,لا شيء على الإطلاق,ليس كثيرا,لا شيء على الإطلاق,ليس كثيرا,لا شيء على الإطلاق,ليس كثيرا,ليس كثيرا
Arabic,Single,Male,Urban,IQ-BA Al Basrah,25-34,Middle,Lower middle class,iraq,7,4,2,6,7,ويجب أن يكون النمو الاقتصادي وخلق فرص العمل على رأس الأولويات، حتى لو عانت البيئة إلى حد ما.,نعم,مستوى مرتفع من النمو الاقتصادي,مكافحة ارتفاع الأسعار,6,7,3,6,9,غير مبرر أبدًا,غير مبرر أبدًا,ليس مهماً,غير مبرر أبدًا,غير مبرر أبدًا,1,1,1,3,1,1,ليس مهماً,مهم جدا,ليس مهماً,ليس مهماً,ليس مهماً,ليس مهماً,سيئة إلى حد ما,جيد إلى حد ما,سيئة إلى حد ما,سيئة إلى حد ما,ليس مهماً,8,3,9,2,1,10,6,ليس مهماً,7,3,ليس هناك الكثير من الاحترام,ليس فخورًا جدًا,ليس مهماً,أوافق بشدة,يوافق,مهم إلى حد ما,أوافق بشدة,يوافق,يوافق,يوافق,أوافق بشدة,ليس مهمًا جدًا,شيء سيء,شيء سيء,لا مانع,مهم جدا,ثق تماما,ثق إلى حد ما,مهم جدا,ثق إلى حد ما,لا تثق كثيرا,لا تثق كثيرا,لا تثق كثيرا,ليس كثيرا,ليس كثيرا,لا شيء على الإطلاق,ليس كثيرا,لا شيء على الإطلاق,ليس كثيرا,ليس كثيرا,ليس كثيرا,لا شيء على الإطلاق,لا شيء على الإطلاق,ليس كثيرا,ليس كثيرا,ليس كثيرا,لا شيء على الإطلاق,ليس كثيرا,ليس كثيرا
Arabic,Married,Male,Urban,IQ-BA Al Basrah,35-44,Higher,Working class,iraq,7,4,6,7,3,ويجب أن يكون النمو الاقتصادي وخلق فرص العمل على رأس الأولويات، حتى لو عانت البيئة إلى حد ما.,نعم,مستوى مرتفع من النمو الاقتصادي,مكافحة ارتفاع الأسعار,8,7,3,6,9,غير مبرر أبدًا,غير مبرر أبدًا,ليس مهماً,غير مبرر أبدًا,غير مبرر أبدًا,1,1,2,3,1,1,ليس مهماً,مهم جدا,ليس مهماً,مهم,ليس مهماً,ليس مهماً,سيئة إلى حد ما,جيد إلى حد ما,سيء للغاية,سيئة إلى حد ما,ليس مهماً,9,3,10,5,1,10,8,ليس مهماً,7,3,ليس هناك الكثير من الاحترام,فخور جدًا,ليس مهماً,أوافق بشدة,يوافق,مهم إلى حد ما,لا أوافق,لا أوافق,لا أوافق,لا أوافق ولا أختلف,أوافق بشدة,ليس مهمًا جدًا,شيء سيء,لا مانع,شيء سيء,مهم جدا,ثق تماما,ثق إلى حد ما,مهم إلى حد ما,ثق تماما,ثق إلى حد ما,ثق إلى حد ما,ثق إلى حد ما,ليس كثيرا,كثير جدا,لا شيء على الإطلاق,ليس كثيرا,ليس كثيرا,ليس كثيرا,ليس كثيرا,ليس كثيرا,لا شيء على الإطلاق,لا شيء على الإطلاق,ليس كثيرا,ليس كثيرا,كثير جدا,لا شيء على الإطلاق,ليس كثيرا,ليس كثيرا
Arabic,Married,Male,Urban,IQ-BA Al Basrah,35-44,Lower,Lower middle class,iraq,7,4,6,6,7,ويجب أن يكون النمو الاقتصادي وخلق فرص العمل على رأس الأولويات، حتى لو عانت البيئة إلى حد ما.,نعم,مستوى مرتفع من النمو الاقتصادي,مكافحة ارتفاع الأسعار,6,7,3,5,9,غير مبرر أبدًا,غير مبرر أبدًا,ليس مهماً,غير مبرر أبدًا,غير مبرر أبدًا,1,1,1,3,1,1,ليس مهماً,مهم جدا,ليس مهماً,ليس مهماً,ليس مهماً,ليس مهماً,سيئة إلى حد ما,سيئة إلى حد ما,سيء للغاية,سيئة إلى حد ما,ليس مهماً,8,3,9,2,1,10,6,ليس مهماً,7,3,ليس هناك الكثير من الاحترام,فخور جدًا,ليس مهماً,أوافق بشدة,يوافق,مهم إلى حد ما,أوافق بشدة,يوافق,يوافق,يوافق,أوافق بشدة,ليس مهمًا جدًا,شيء سيء,شيء سيء,لا مانع,مهم جدا,ثق تماما,ثق إلى حد ما,مهم جدا,ثق إلى حد ما,ثق إلى حد ما,ثق إلى حد ما,لا تثق كثيرا,ليس كثيرا,كثير جدا,لا شيء على الإطلاق,ليس كثيرا,لا شيء على الإطلاق,ليس كثيرا,ليس كثيرا,ليس كثيرا,لا شيء على الإطلاق,لا شيء على الإطلاق,ليس كثيرا,ليس كثيرا,ليس كثيرا,لا شيء على الإطلاق,ليس كثيرا,ليس كثيرا
Arabic,Married,Male,Urban,IQ-BA Al Basrah,35-44,Lower,Working class,iraq,7,4,2,4,7,ويجب أن يكون النمو الاقتصادي وخلق فرص العمل على رأس الأولويات، حتى لو عانت البيئة إلى حد ما.,نعم,التأكد من أن هذا البلد لديه قوات دفاعية قوية,مكافحة ارتفاع الأسعار,6,7,3,6,10,غير مبرر أبدًا,غير مبرر أبدًا,ليس مهماً,غير مبرر أبدًا,غير مبرر أبدًا,1,1,1,2,1,1,ليس مهماً,مهم جدا,ليس مهماً,ليس مهماً,ليس مهماً,ليس مهماً,جيد إلى حد ما,سيئة إلى حد ما,سيئة إلى حد ما,سيئة إلى حد ما,ليس مهماً,8,3,9,2,1,10,6,ليس مهماً,7,3,ليس هناك الكثير من الاحترام,فخور جدًا,ليس مهماً,أوافق بشدة,يوافق,مهم إلى حد ما,أوافق بشدة,أوافق بشدة,يوافق,أوافق بشدة,أوافق بشدة,ليس مهمًا جدًا,شيء سيء,شيء سيء,لا مانع,مهم جدا,ثق تماما,ثق إلى حد ما,مهم جدا,ثق إلى حد ما,لا تثق كثيرا,لا تثق كثيرا,لا تثق كثيرا,ليس كثيرا,كثير جدا,لا شيء على الإطلاق,ليس كثيرا,لا شيء على الإطلاق,ليس كثيرا,لا شيء على الإطلاق,ليس كثيرا,لا شيء على الإطلاق,لا شيء على الإطلاق,ليس كثيرا,لا شيء على الإطلاق,ليس كثيرا,لا شيء على الإطلاق,ليس كثيرا,ليس كثيرا
Arabic,Married,Male,Urban,IQ-BA Al Basrah,45-54,Higher,Working class,iraq,7,4,6,7,3,ويجب أن يكون النمو الاقتصادي وخلق فرص العمل على رأس الأولويات، حتى لو عانت البيئة إلى حد ما.,نعم,مستوى مرتفع من النمو الاقتصادي,مكافحة ارتفاع الأسعار,8,7,3,6,9,غير مبرر أبدًا,غير مبرر أبدًا,ليس مهماً,غير مبرر أبدًا,غير مبرر أبدًا,1,1,2,3,1,1,ليس مهماً,مهم جدا,ليس مهماً,مهم,ليس مهماً,ليس مهماً,سيئة إلى حد ما,جيد إلى حد ما,سيء للغاية,سيئة إلى حد ما,ليس مهماً,9,3,10,5,1,10,8,ليس مهماً,7,3,ليس هناك الكثير من الاحترام,فخور جدًا,ليس مهماً,أوافق بشدة,يوافق,مهم إلى حد ما,يوافق,لا أوافق,لا أوافق,لا أوافق ولا أختلف,أوافق بشدة,مهم إلى حد ما,شيء سيء,لا مانع,شيء سيء,مهم جدا,ثق تماما,ثق إلى حد ما,مهم جدا,ثق تماما,ثق إلى حد ما,ثق إلى حد ما,ثق إلى حد ما,ليس كثيرا,كثير جدا,لا شيء على الإطلاق,ليس كثيرا,ليس كثيرا,ليس كثيرا,ليس كثيرا,ليس كثيرا,لا شيء على الإطلاق,لا شيء على الإطلاق,ليس كثيرا,ليس كثيرا,كثير جدا,لا شيء على الإطلاق,ليس كثيرا,ليس كثيرا
Arabic,Single,Male,Urban,IQ-BB Babil,16-24,Middle,Working class,iraq,7,4,2,6,7,ويجب أن يكون النمو الاقتصادي وخلق فرص العمل على رأس الأولويات، حتى لو عانت البيئة إلى حد ما.,نعم,مستوى مرتفع من النمو الاقتصادي,مكافحة ارتفاع الأسعار,6,7,3,6,9,غير مبرر أبدًا,غير مبرر أبدًا,ليس مهماً,غير مبرر أبدًا,غير مبرر أبدًا,1,1,2,3,1,1,ليس مهماً,مهم جدا,ليس مهماً,ليس مهماً,ليس مهماً,ليس مهماً,سيئة إلى حد ما,جيد إلى حد ما,سيء للغاية,سيئة إلى حد ما,ليس مهماً,8,3,9,2,1,10,7,ليس مهماً,6,3,ليس هناك الكثير من الاحترام,فخور جدًا,ليس مهماً,أوافق بشدة,يوافق,مهم إلى حد ما,أوافق بشدة,يوافق,لا أوافق,لا أوافق,أوافق بشدة,ليس مهمًا جدًا,شيء سيء,لا مانع,شيء سيء,مهم جدا,ثق تماما,ثق إلى حد ما,مهم إلى حد ما,ثق إلى حد ما,لا تثق كثيرا,لا تثق كثيرا,لا تثق كثيرا,ليس كثيرا,كثير جدا,لا شيء على الإطلاق,ليس كثيرا,ليس كثيرا,ليس كثيرا,لا شيء على الإطلاق,ليس كثيرا,لا شيء على الإطلاق,لا شيء على الإطلاق,ليس كثيرا,لا شيء على الإطلاق,ليس كثيرا,لا شيء على الإطلاق,ليس كثيرا,ليس كثيرا
Arabic,Married,Male,Urban,IQ-BB Babil,25-34,Higher,Working class,iraq,7,4,6,7,3,ويجب أن يكون النمو الاقتصادي وخلق فرص العمل على رأس الأولويات، حتى لو عانت البيئة إلى حد ما.,نعم,مستوى مرتفع من النمو الاقتصادي,مكافحة ارتفاع الأسعار,8,7,3,7,9,غير مبرر أبدًا,غير مبرر أبدًا,ليس مهماً,غير مبرر أبدًا,غير مبرر أبدًا,1,1,2,3,1,1,ليس مهماً,مهم جدا,ليس مهماً,مهم,ليس مهماً,ليس مهماً,سيئة إلى حد ما,جيد إلى حد ما,سيء للغاية,سيئة إلى حد ما,ليس مهماً,9,3,10,6,1,10,9,ليس مهماً,8,3,ليس هناك الكثير من الاحترام,فخور جدًا,ليس مهماً,أوافق بشدة,يوافق,مهم إلى حد ما,لا أوافق,لا أوافق,أختلف بشدة,أختلف بشدة,أوافق بشدة,ليس مهمًا جدًا,شيء سيء,لا مانع,شيء سيء,مهم جدا,ثق تماما,ثق إلى حد ما,مهم إلى حد ما,ثق تماما,ثق إلى حد ما,ثق إلى حد ما,ثق إلى حد ما,ليس كثيرا,كثير جدا,لا شيء على الإطلاق,ليس كثيرا,ليس كثيرا,ليس كثيرا,ليس كثيرا,ليس كثيرا,لا شيء على الإطلاق,لا شيء على الإطلاق,ليس كثيرا,ليس كثيرا,كثير جدا,لا شيء على الإطلاق,ليس كثيرا,ليس كثيرا
Arabic,Married,Male,Urban,IQ-BB Babil,35-44,Higher,Working class,iraq,7,3,6,7,3,ويجب أن يكون النمو الاقتصادي وخلق فرص العمل على رأس الأولويات، حتى لو عانت البيئة إلى حد ما.,نعم,مستوى مرتفع من النمو الاقتصادي,مكافحة ارتفاع الأسعار,8,7,3,6,9,غير مبرر أبدًا,غير مبرر أبدًا,ليس مهماً,غير مبرر أبدًا,غير مبرر أبدًا,1,1,2,3,1,1,ليس مهماً,مهم جدا,ليس مهماً,مهم,ليس مهماً,ليس مهماً,سيئة إلى حد ما,جيد إلى حد ما,سيء للغاية,سيئة إلى حد ما,ليس مهماً,9,3,10,6,1,10,9,ليس مهماً,8,3,ليس هناك الكثير من الاحترام,فخور جدًا,ليس مهماً,أوافق بشدة,يوافق,مهم إلى حد ما,لا أوافق,لا أوافق,لا أوافق,لا أوافق ولا أختلف,أوافق بشدة,ليس مهمًا جدًا,شيء سيء,لا مانع,شيء سيء,مهم جدا,ثق تماما,ثق إلى حد ما,مهم إلى حد ما,ثق تماما,ثق إلى حد ما,ثق إلى حد ما,ثق إلى حد ما,ليس كثيرا,كثير جدا,لا شيء على الإطلاق,ليس كثيرا,ليس كثيرا,ليس كثيرا,ليس كثيرا,ليس كثيرا,لا شيء على الإطلاق,لا شيء على الإطلاق,ليس كثيرا,ليس كثيرا,كثير جدا,لا شيء على الإطلاق,ليس كثيرا,ليس كثيرا
Arabic,Married,Female,Urban,IQ-BG Baghdad,16-24,Lower,Lower middle class,iraq,7,4,9,6,3,ويجب أن يكون النمو الاقتصادي وخلق فرص العمل على رأس الأولويات، حتى لو عانت البيئة إلى حد ما.,لا,مستوى مرتفع من النمو الاقتصادي,مكافحة ارتفاع الأسعار,6,7,3,6,9,غير مبرر أبدًا,غير مبرر أبدًا,ليس مهماً,غير مبرر أبدًا,غير مبرر أبدًا,1,1,2,3,1,1,ليس مهماً,مهم جدا,ليس مهماً,ليس مهماً,ليس مهماً,ليس مهماً,سيئة إلى حد ما,جيد إلى حد ما,سيء للغاية,سيئة إلى حد ما,ليس مهماً,8,3,9,2,1,10,7,ليس مهماً,6,3,ليس هناك الكثير من الاحترام,فخور جدًا,ليس مهماً,أوافق بشدة,يوافق,مهم إلى حد ما,أوافق بشدة,لا أوافق,يوافق,أختلف بشدة,أوافق بشدة,ليس مهمًا جدًا,شيء سيء,شيء سيء,لا مانع,مهم جدا,ثق تماما,ثق إلى حد ما,مهم جدا,ثق إلى حد ما,لا تثق كثيرا,لا تثق كثيرا,لا تثق كثيرا,ليس كثيرا,ليس كثيرا,لا شيء على الإطلاق,ليس كثيرا,لا شيء على الإطلاق,ليس كثيرا,لا شيء على الإطلاق,ليس كثيرا,لا شيء على الإطلاق,لا شيء على الإطلاق,ليس كثيرا,لا شيء على الإطلاق,ليس كثيرا,لا شيء على الإطلاق,ليس كثيرا,ليس كثيرا
Arabic,Married,Female,Urban,IQ-BG Baghdad,16-24,Lower,Working class,iraq,7,4,1,4,2,ويجب أن يكون النمو الاقتصادي وخلق فرص العمل على رأس الأولويات، حتى لو عانت البيئة إلى حد ما.,لا,مستوى مرتفع من النمو الاقتصادي,مكافحة ارتفاع الأسعار,6,5,3,6,9,Invalid answer,Invalid answer,ليس مهماً,غير مبرر أبدًا,غير مبرر أبدًا,1,1,3,4,1,1,ليس مهماً,مهم جدا,ليس مهماً,ليس مهماً,ليس مهماً,ليس مهماً,سيئة إلى حد ما,جيد إلى حد ما,سيء للغاية,سيئة إلى حد ما,ليس مهماً,8,3,9,2,1,10,8,ليس مهماً,6,2,ليس هناك الكثير من الاحترام,ليس فخورًا جدًا,ليس مهماً,أوافق بشدة,يوافق,مهم إلى حد ما,أوافق بشدة,لا أوافق,أختلف بشدة,أختلف بشدة,أوافق بشدة,ليس مهمًا جدًا,شيء سيء,شيء سيء,شيء سيء,مهم جدا,ثق تماما,ثق إلى حد ما,مهم جدا,ثق إلى حد ما,لا تثق على الإطلاق,لا تثق كثيرا,لا تثق كثيرا,ليس كثيرا,لا شيء على الإطلاق,لا شيء على الإطلاق,ليس كثيرا,لا شيء على الإطلاق,ليس كثيرا,لا شيء على الإطلاق,لا شيء على الإطلاق,لا شيء على الإطلاق,لا شيء على الإطلاق,ليس كثيرا,لا شيء على الإطلاق,ليس كثيرا,لا شيء على الإطلاق,ليس كثيرا,ليس كثيرا
Arabic,Married,Female,Urban,IQ-BG Baghdad,16-24,Middle,Lower middle class,iraq,7,4,3,5,3,ويجب أن يكون النمو الاقتصادي وخلق فرص العمل على رأس الأولويات، حتى لو عانت البيئة إلى حد ما.,لا,مستوى مرتفع من النمو الاقتصادي,مكافحة ارتفاع الأسعار,7,6,3,6,9,غير مبرر أبدًا,غير مبرر أبدًا,ليس مهماً,غير مبرر أبدًا,غير مبرر أبدًا,1,1,3,4,1,1,ليس مهماً,مهم جدا,ليس مهماً,ليس مهماً,ليس مهماً,ليس مهماً,سيئة إلى حد ما,جيد إلى حد ما,سيء للغاية,سيئة إلى حد ما,ليس مهماً,8,3,9,2,1,10,8,ليس مهماً,7,3,ليس هناك الكثير من الاحترام,فخور جدًا,ليس مهماً,أوافق بشدة,يوافق,مهم إلى حد ما,أوافق بشدة,لا أوافق,أختلف بشدة,أختلف بشدة,أوافق بشدة,ليس مهمًا جدًا,شيء سيء,لا مانع,شيء سيء,مهم جدا,ثق تماما,ثق إلى حد ما,مهم جدا,ثق إلى حد ما,لا تثق كثيرا,لا تثق كثيرا,لا تثق كثيرا,ليس كثيرا,ليس كثيرا,لا شيء على الإطلاق,ليس كثيرا,لا شيء على الإطلاق,ليس كثيرا,ليس كثيرا,ليس كثيرا,لا شيء على الإطلاق,لا شيء على الإطلاق,ليس كثيرا,ليس كثيرا,ليس كثيرا,ليس كثيرا,ليس كثيرا,ليس كثيرا
Arabic,Married,Female,Urban,IQ-BG Baghdad,25-34,Higher,Lower middle class,iraq,7,4,6,7,3,ويجب أن يكون النمو الاقتصادي وخلق فرص العمل على رأس الأولويات، حتى لو عانت البيئة إلى حد ما.,لا,مستوى مرتفع من النمو الاقتصادي,مكافحة ارتفاع الأسعار,8,7,3,6,9,غير مبرر أبدًا,غير مبرر أبدًا,ليس مهماً,غير مبرر أبدًا,غير مبرر أبدًا,1,1,4,4,1,1,ليس مهماً,مهم جدا,ليس مهماً,مهم,ليس مهماً,ليس مهماً,سيئة إلى حد ما,جيد إلى حد ما,سيء للغاية,سيئة إلى حد ما,ليس مهماً,9,3,10,5,1,10,9,ليس مهماً,8,3,ليس هناك الكثير من الاحترام,فخور جدًا,ليس مهماً,أوافق بشدة,لا أوافق,مهم إلى حد ما,لا أوافق,لا أوافق,أختلف بشدة,أختلف بشدة,أوافق بشدة,ليس مهمًا جدًا,شيء سيء,لا مانع,شيء سيء,مهم جدا,ثق تماما,ثق إلى حد ما,مهم إلى حد ما,ثق إلى حد ما,ثق إلى حد ما,ثق إلى حد ما,ثق إلى حد ما,ليس كثيرا,ليس كثيرا,ليس كثيرا,ليس كثيرا,لا شيء على الإطلاق,ليس كثيرا,ليس كثيرا,ليس كثيرا,لا شيء على الإطلاق,لا شيء على الإطلاق,ليس كثيرا,ليس كثيرا,ليس كثيرا,ليس كثيرا,ليس كثيرا,ليس كثيرا
Arabic,Married,Female,Urban,IQ-BG Baghdad,25-34,Lower,Working class,iraq,7,4,1,4,2,ويجب أن يكون النمو الاقتصادي وخلق فرص العمل على رأس الأولويات، حتى لو عانت البيئة إلى حد ما.,لا,مستوى مرتفع من النمو الاقتصادي,مكافحة ارتفاع الأسعار,6,7,3,5,9,Invalid answer,Invalid answer,ليس مهماً,غير مبرر أبدًا,غير مبرر أبدًا,1,1,3,4,1,1,ليس مهماً,مهم جدا,ليس مهماً,ليس مهماً,ليس مهماً,ليس مهماً,سيئة إلى حد ما,جيد إلى حد ما,سيء للغاية,سيئة إلى حد ما,ليس مهماً,8,3,9,5,1,10,8,ليس مهماً,6,3,ليس هناك الكثير من الاحترام,ليس فخورًا جدًا,ليس مهماً,أوافق بشدة,يوافق,مهم إلى حد ما,أوافق بشدة,لا أوافق,يوافق,أختلف بشدة,أوافق بشدة,ليس مهمًا جدًا,شيء سيء,شيء سيء,شيء سيء,مهم جدا,ثق تماما,ثق إلى حد ما,مهم جدا,ثق إلى حد ما,لا تثق كثيرا,لا تثق كثيرا,لا تثق كثيرا,ليس كثيرا,ليس كثيرا,لا شيء على الإطلاق,ليس كثيرا,لا شيء على الإطلاق,ليس كثيرا,لا شيء على الإطلاق,لا شيء على الإطلاق,لا شيء على الإطلاق,لا شيء على الإطلاق,ليس كثيرا,لا شيء على الإطلاق,ليس كثيرا,لا شيء على الإطلاق,ليس كثيرا,ليس كثيرا
Arabic,Married,Female,Urban,IQ-BG Baghdad,35-44,Lower,Working class,iraq,7,4,1,3,2,ويجب أن يكون النمو الاقتصادي وخلق فرص العمل على رأس الأولويات، حتى لو عانت البيئة إلى حد ما.,لا,مستوى مرتفع من النمو الاقتصادي,مكافحة ارتفاع الأسعار,6,7,3,5,10,غير مبرر أبدًا,غير مبرر أبدًا,ليس مهماً,غير مبرر أبدًا,غير مبرر أبدًا,1,1,2,3,1,1,ليس مهماً,مهم جدا,ليس مهماً,ليس مهماً,ليس مهماً,ليس مهماً,سيئة إلى حد ما,سيئة إلى حد ما,سيء للغاية,سيئة إلى حد ما,ليس مهماً,8,3,9,5,1,10,8,ليس مهماً,6,3,ليس هناك الكثير من الاحترام,فخور جدًا,ليس مهماً,أوافق بشدة,يوافق,مهم إلى حد ما,أوافق بشدة,يوافق,يوافق,أختلف بشدة,أوافق بشدة,ليس مهمًا جدًا,شيء سيء,شيء سيء,لا مانع,مهم جدا,ثق تماما,ثق إلى حد ما,مهم جدا,ثق إلى حد ما,لا تثق كثيرا,لا تثق كثيرا,لا تثق كثيرا,ليس كثيرا,ليس كثيرا,لا شيء على الإطلاق,ليس كثيرا,لا شيء على الإطلاق,ليس كثيرا,ليس كثيرا,ليس كثيرا,لا شيء على الإطلاق,لا شيء على الإطلاق,ليس كثيرا,لا شيء على الإطلاق,ليس كثيرا,لا شيء على الإطلاق,ليس كثيرا,ليس كثيرا
Arabic,Married,Female,Urban,IQ-BG Baghdad,45-54,Lower,Lower middle class,iraq,7,4,1,4,2,ويجب أن يكون النمو الاقتصادي وخلق فرص العمل على رأس الأولويات، حتى لو عانت البيئة إلى حد ما.,لا,مستوى مرتفع من النمو الاقتصادي,مكافحة ارتفاع الأسعار,6,7,3,5,10,غير مبرر أبدًا,غير مبرر أبدًا,ليس مهماً,غير مبرر أبدًا,غير مبرر أبدًا,1,1,2,3,1,1,ليس مهماً,مهم جدا,ليس مهماً,ليس مهماً,ليس مهماً,ليس مهماً,سيئة إلى حد ما,جيد إلى حد ما,سيء للغاية,سيئة إلى حد ما,ليس مهماً,8,3,9,2,1,10,6,ليس مهماً,7,3,ليس هناك الكثير من الاحترام,فخور جدًا,ليس مهماً,أوافق بشدة,يوافق,مهم إلى حد ما,أوافق بشدة,يوافق,أوافق بشدة,لا أوافق ولا أختلف,أوافق بشدة,ليس مهمًا جدًا,شيء سيء,شيء سيء,لا مانع,مهم جدا,ثق تماما,ثق إلى حد ما,مهم جدا,ثق إلى حد ما,لا تثق كثيرا,لا تثق كثيرا,لا تثق كثيرا,ليس كثيرا,ليس كثيرا,لا شيء على الإطلاق,ليس كثيرا,لا شيء على الإطلاق,ليس كثيرا,ليس كثيرا,ليس كثيرا,لا شيء على الإطلاق,لا شيء على الإطلاق,ليس كثيرا,لا شيء على الإطلاق,ليس كثيرا,لا شيء على الإطلاق,ليس كثيرا,ليس كثيرا
Arabic,Married,Female,Urban,IQ-BG Baghdad,45-54,Lower,Working class,iraq,7,4,1,3,2,ويجب أن يكون النمو الاقتصادي وخلق فرص العمل على رأس الأولويات، حتى لو عانت البيئة إلى حد ما.,لا,مستوى مرتفع من النمو الاقتصادي,مكافحة ارتفاع الأسعار,6,7,3,5,10,غير مبرر أبدًا,غير مبرر أبدًا,ليس مهماً,غير مبرر أبدًا,غير مبرر أبدًا,1,1,2,3,1,1,ليس مهماً,مهم جدا,ليس مهماً,ليس مهماً,ليس مهماً,ليس مهماً,سيئة إلى حد ما,جيد إلى حد ما,سيء للغاية,سيئة إلى حد ما,ليس مهماً,8,3,9,5,1,10,7,ليس مهماً,6,3,ليس هناك الكثير من الاحترام,فخور جدًا,ليس مهماً,أوافق بشدة,يوافق,مهم إلى حد ما,أوافق بشدة,يوافق,يوافق,أختلف بشدة,أوافق بشدة,ليس مهمًا جدًا,شيء سيء,شيء سيء,شيء سيء,مهم جدا,ثق تماما,ثق إلى حد ما,مهم جدا,ثق إلى حد ما,لا تثق كثيرا,لا تثق كثيرا,لا تثق كثيرا,ليس كثيرا,ليس كثيرا,لا شيء على الإطلاق,ليس كثيرا,لا شيء على الإطلاق,ليس كثيرا,ليس كثيرا,ليس كثيرا,لا شيء على الإطلاق,لا شيء على الإطلاق,ليس كثيرا,لا شيء على الإطلاق,ليس كثيرا,لا شيء على الإطلاق,ليس كثيرا,ليس كثيرا
Arabic,Married,Female,Urban,IQ-BG Baghdad,55-64,Lower,Lower middle class,iraq,7,4,1,4,1,ويجب أن يكون النمو الاقتصادي وخلق فرص العمل على رأس الأولويات، حتى لو عانت البيئة إلى حد ما.,لا,مستوى مرتفع من النمو الاقتصادي,مكافحة ارتفاع الأسعار,6,7,3,5,10,غير مبرر أبدًا,غير مبرر أبدًا,ليس مهماً,غير مبرر أبدًا,غير مبرر أبدًا,1,1,1,3,1,1,ليس مهماً,مهم جدا,ليس مهماً,ليس مهماً,ليس مهماً,ليس مهماً,سيئة إلى حد ما,جيد إلى حد ما,سيء للغاية,سيئة إلى حد ما,ليس مهماً,8,3,9,2,1,10,6,ليس مهماً,7,3,ليس هناك الكثير من الاحترام,فخور جدًا,ليس مهماً,أوافق بشدة,يوافق,مهم إلى حد ما,أوافق بشدة,يوافق,أوافق بشدة,لا أوافق ولا أختلف,أوافق بشدة,ليس مهمًا جدًا,شيء سيء,شيء سيء,لا مانع,مهم جدا,ثق تماما,ثق إلى حد ما,مهم جدا,ثق إلى حد ما,لا تثق كثيرا,لا تثق كثيرا,لا تثق كثيرا,ليس كثيرا,ليس كثيرا,لا شيء على الإطلاق,ليس كثيرا,لا شيء على الإطلاق,ليس كثيرا,ليس كثيرا,ليس كثيرا,لا شيء على الإطلاق,لا شيء على الإطلاق,ليس كثيرا,لا شيء على الإطلاق,ليس كثيرا,لا شيء على الإطلاق,ليس كثيرا,ليس كثيرا
